DATE,Facility_Type,County,Case_Count
2020-06-17 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,6
2020-06-17 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,8
2020-06-17 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-06-17 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-06-17 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-06-17 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-06-24 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,9
2020-06-24 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,8
2020-06-24 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-06-24 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-06-24 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-06-24 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-07-01 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,9
2020-07-01 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,8
2020-07-01 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-07-01 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-07-01 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-07-01 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-07-08 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,9
2020-07-08 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,8
2020-07-08 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-07-08 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-07-08 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-07-08 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-07-15 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,10
2020-07-15 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,9
2020-07-15 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-07-15 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-07-15 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-07-15 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-07-22 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,10
2020-07-22 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,9
2020-07-22 10:00:00,Staff: State and Local Affected Facilities,Dorchester,1
2020-07-22 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-07-22 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-07-22 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-07-29 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-07-29 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-07-29 10:00:00,Staff: State and Local Affected Facilities,Dorchester,1
2020-07-29 10:00:00,Patients: State and Local Affected Facilities,Dorchester,1
2020-07-29 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-07-29 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-08-05 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-05 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-05 10:00:00,Staff: State and Local Affected Facilities,Dorchester,1
2020-08-05 10:00:00,Patients: State and Local Affected Facilities,Dorchester,1
2020-08-05 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-08-05 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-08-12 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-12 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-12 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-08-12 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-08-12 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-08-12 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-08-19 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-19 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-19 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-08-19 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-08-19 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-08-19 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-26 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-08-26 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-08-26 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-02 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,12
2020-09-02 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,10
2020-09-02 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-02 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-02 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-02 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,18
,Staff: State and Local Affected Facilities,Dorchester,0
,Patients: State and Local Affected Facilities,Dorchester,0
,Inmates: State and Local Affected Facilities,Dorchester,0
,Youth: State and Local Affected Facilities,Dorchester,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,18
,Staff: State and Local Affected Facilities,Dorchester,0
,Patients: State and Local Affected Facilities,Dorchester,0
,Inmates: State and Local Affected Facilities,Dorchester,0
,Youth: State and Local Affected Facilities,Dorchester,0
,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,18
,Staff: State and Local Affected Facilities,Dorchester,0
,Patients: State and Local Affected Facilities,Dorchester,0
,Inmates: State and Local Affected Facilities,Dorchester,0
,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,25
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,25
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,25
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,14
2020-09-16 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,25
2020-09-16 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-16 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-23 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,16
2020-09-23 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,26
2020-09-23 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-23 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-23 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-23 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-09-30 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,16
2020-09-30 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,26
2020-09-30 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-09-30 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-09-30 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-09-30 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-10-07 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-10-07 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,0
2020-10-07 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-10-07 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-10-07 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-10-07 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-10-14 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,4
2020-10-14 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,4
2020-10-14 10:00:00,Staff: State and Local Affected Facilities,Dorchester,0
2020-10-14 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-10-14 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-10-14 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-10-21 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,24
2020-10-21 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,42
2020-10-21 10:00:00,Staff: State and Local Affected Facilities,Dorchester,4
2020-10-21 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-10-21 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-10-21 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-10-28 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,30
2020-10-28 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,51
2020-10-28 10:00:00,Staff: State and Local Affected Facilities,Dorchester,4
2020-10-28 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-10-28 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-10-28 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-04 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,35
2020-11-04 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,60
2020-11-04 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-04 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-04 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-04 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-11 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,38
2020-11-11 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,64
2020-11-11 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-11 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-11 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-11 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,39
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,65
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,39
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,65
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,39
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,65
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,39
2020-11-18 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Dorchester,65
2020-11-18 10:00:00,Staff: State and Local Affected Facilities,Dorchester,7
2020-11-18 10:00:00,Patients: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Inmates: State and Local Affected Facilities,Dorchester,0
2020-11-18 10:00:00,Youth: State and Local Affected Facilities,Dorchester,0
